821361,916914,-495148,-942979,-384714,-108761,494128,-560593,630684,718224,-1,1
228179,-713552,803300,-553304,911799,137883,-14869,-908864,-730136,562903,-1,-1
-427612,797843,-201818,-381982,962920,-891694,-128648,165343,-505755,90486,-1,-1
-788315,-520537,-21374,-961214,-325301,-339858,-901014,-139289,-402960,178821,-1,-1
-139816,-962235,-783914,73234,-860449,-135667,895999,-248930,693500,-483692,-1,-1
-470130,-455983,-660834,-178919,-955811,-678879,943349,75787,-380330,776724,-1,-1
815548,-90969,-755083,-130206,556918,-478151,-256459,-275771,-690412,-78151,-1,-1
146531,699830,-20994,128716,-344388,688758,-743165,973723,-554507,-743426,-1,1
427807,-27471,-405048,-941482,611615,-152366,-47752,-340404,217930,-253269,-1,-1
-185920,-503528,985919,-284230,442934,176782,884464,-27948,-858157,-142260,-1,1
-571223,-680567,-606764,-518242,425991,927343,309788,81703,-803827,-565583,-1,-1
-766257,-225637,-723896,616941,760740,-713560,616039,-55925,-163535,-285288,-1,-1
876621,-822673,-111477,-652013,-426013,843475,-515937,-620013,734388,-267892,-1,-1
-647834,-695124,-958300,259937,446052,820660,935265,-688037,745755,945949,-1,1
-105133,-720871,171577,-105875,-110740,58512,-127245,-737438,803107,540778,-1,-1
466272,813753,963431,-45501,338557,850047,-254093,-145300,-81660,563593,-1,1
268071,-536847,355130,18425,912274,279730,284701,-864987,-986596,895032,-1,1
109578,-212929,-846968,348866,-275990,125830,860635,-946715,754955,706321,-1,1
890635,49460,692741,-902822,-342949,393813,-416563,-661991,80142,-22752,-1,-1
434662,-897726,-220227,-18773,270464,-978891,-390659,657137,854932,753506,-1,1
818357,223636,227283,949943,-617958,-479817,418825,-302476,47041,-920934,-1,1
-302493,-280785,-766129,117225,-531447,722379,443413,-378340,-961941,482877,-1,-1
-128153,413407,-941114,52095,141314,629758,867082,633665,-860116,760177,-1,1
-762701,973685,716466,103157,8050,-861254,-967292,-644149,-441236,-930144,-1,-1
345297,-34792,-918357,85400,-681424,215941,-227937,-637812,-520325,928664,-1,-1
-475770,-536753,803981,-431073,917897,-595951,-846143,530725,872971,540659,-1,1
-929456,-19239,-954838,363464,816032,-967260,-3115,434980,787457,585628,-1,1
545428,302571,959012,625374,857243,921621,-914578,366561,734130,967872,-1,1
82005,868411,-562534,-803003,-346955,-14219,93994,-27462,81828,118633,-1,-1
-942428,-813685,-205343,-656522,-430627,-781420,215820,-56492,-374737,559254,-1,-1
37305,-654181,733846,617315,468981,-901183,-26192,11996,-689566,968466,-1,1
364504,-918702,454716,-356310,-178179,-180265,-80680,7680,118496,-209585,-1,-1
-249356,-163522,-197283,453416,491816,-445720,-373958,925211,57272,-882321,-1,-1
340002,-422735,852821,-960773,-654112,399456,77387,-759472,239767,-228120,-1,-1
-115650,-573649,-218655,958214,825892,235622,712186,-126016,826302,380595,-1,1
-21189,145844,-825540,-572662,697939,-842419,-632187,639948,506788,234847,-1,-1
-134157,-705233,822879,334399,-594262,-174577,-255877,-56323,-713956,278888,-1,-1
888658,-641685,-789237,853528,-751887,-721243,177263,868932,-570363,-955075,-1,-1
-693923,47462,-997393,164611,-462418,81827,164917,-906120,6416,-200575,-1,-1
-877077,-553044,55920,881600,-688100,-144146,-257908,-100186,982501,-963092,-1,-1
829542,-93285,748723,55818,451832,-234496,214276,-32256,356709,-64605,-1,1
-127904,-919226,962029,899060,-302017,738587,-424217,864464,-688393,311248,-1,1
469410,962556,730174,215048,343268,-31339,260457,698010,705441,-89769,-1,1
354951,616736,898355,285871,443430,667044,114221,799827,-543148,828313,-1,1
948183,996019,234647,757486,339002,-494282,-169764,755062,-111138,-916174,-1,1
-828892,822940,267748,-109902,-247612,145363,8113,-314822,89535,400843,-1,1
-334527,249964,867244,-886049,179611,-658912,-160746,-820371,-452343,588747,-1,-1
-26951,408830,-546278,-88405,-674322,-313895,-889256,400225,-808990,-359650,-1,-1
-624969,357539,-1437,516557,768820,110401,525835,831017,32772,-618541,-1,1
15816,-768565,-994041,485224,-611542,593054,932245,-565145,381851,371604,-1,-1
133701,740195,-175699,-299379,848956,842303,-603647,-261851,-365104,26159,-1,1
-642951,-146674,359335,171402,-216482,834599,-148370,853146,-49342,107116,-1,1
39006,-620004,-52134,-231198,180813,652084,131426,41549,761354,234865,-1,1
361966,-290512,73807,990766,339235,-361494,713092,-794212,161480,346889,-1,1
-1988,-169821,540853,-139230,-327964,-731125,940645,6652,517539,427687,-1,1
-105962,-635806,537256,459425,-955332,124133,778905,743713,315183,271391,-1,1
-236792,-904400,463747,-602360,595472,978336,-140126,-534879,-577059,-667489,-1,-1
581570,872699,464105,244035,518817,-289416,-901024,908834,-867771,73629,-1,1
-396014,795529,-540076,653165,-814166,-973057,11467,103795,339087,141013,-1,-1
454731,74989,361193,-752225,155392,-997172,-624045,-251860,-346236,165092,-1,-1
433313,712326,-668340,-19633,-915402,-495740,-449336,-810461,618727,-670007,-1,-1
-360655,-685777,-470863,-611276,-541538,-98811,-430510,-378223,-569606,-350070,-1,-1
-136606,-173753,-27775,-494092,523548,760331,289440,-23265,-471244,-121505,-1,1
283701,717629,369745,-191337,-348208,561438,-306459,-186202,-137608,-837438,-1,-1
-382638,152218,15660,-751063,348956,847123,36063,465653,-905055,-593758,-1,-1
-499501,-722505,733512,205153,-602388,574866,984256,-649808,-999003,967689,-1,-1
-181622,830118,372574,-248287,264256,24353,116711,-37660,208353,35039,-1,1
-694279,-360962,-297913,723222,-737292,320465,732843,-451382,437234,942465,-1,1
871587,-482775,127125,503743,967092,48731,-277040,-687481,-718988,-944399,-1,-1
80882,138283,-896289,-98751,560743,921343,195455,65101,379388,109498,-1,1
-544914,268686,-519440,-248795,862849,621252,-813789,-342314,752012,-201792,-1,-1
935969,-155308,911296,740079,416272,70821,758294,-239995,-168623,480216,-1,1
188130,-906136,246267,-861597,230476,-54499,527248,-859338,-954733,175206,-1,-1
690461,-770762,571948,-583374,928665,-60045,801187,-444197,-128584,269215,-1,1
-390007,-162326,190420,-915661,-357385,859069,-911461,161117,375637,-673023,-1,-1
-426073,909852,870026,-919497,-45932,-966772,-981298,127856,-731775,-641476,-1,-1
444397,-710031,58266,152517,22953,261433,670852,-260944,-155249,-710972,-1,-1
-484467,791628,-831733,868005,912946,909007,863116,-557676,516879,959953,-1,1
-698187,976653,-968940,-479462,-970434,-713692,974908,204047,-904273,-334321,-1,-1
96549,-10126,883985,104552,270134,12622,-191628,308679,-725535,108037,-1,1
682739,830535,471995,926429,-963959,-759818,-328779,94320,-626333,-666716,-1,-1
-318389,-576540,-295205,679009,-887996,-447524,76750,-846140,-109378,-884057,-1,-1
-687278,-546852,-980641,552475,-305758,767025,-821015,-278360,-454096,274594,-1,-1
26848,708911,-66403,547159,963516,-100959,-220794,-36829,374348,476142,-1,1
846717,160910,-134483,-744716,-913245,30386,433860,-43745,-861341,125827,-1,-1
117352,569814,383997,779943,-911976,-260751,-30236,254699,-988314,-8519,-1,-1
-314708,988742,908400,-740698,857931,667240,-205200,-415391,-468188,-706707,-1,1
802670,82787,-54687,-806084,-822027,385502,-178430,-511811,-540830,509852,-1,-1
-89835,-353411,-482484,-209175,152167,710868,897225,-709776,-186232,-912815,-1,-1
-858311,196999,-485993,-804002,-178227,-526888,484896,-722024,906923,-577391,-1,-1
196196,-158221,897057,906865,672697,351318,762564,343668,801495,-329267,-1,1
-831106,435768,-816917,645010,22795,-518714,-595530,861803,-529663,850104,-1,-1
705425,726675,985556,-751939,-529992,459560,310089,942939,-38244,-808635,-1,1
537955,-877220,-595636,-33934,-741711,806086,426107,573280,188345,852620,-1,1
115860,217346,216418,-646614,-790279,-473574,-711436,-708699,-969828,599300,-1,-1
-168974,155207,885619,780567,-556120,509601,-764198,-452108,422736,-398750,-1,1
-67726,-882561,-784159,-278962,555737,218926,-4609,728087,710015,362042,-1,1
-365026,488037,556575,-955631,-771072,394076,455192,-253222,-305067,-431568,-1,-1
404451,-41697,268866,-427913,223650,947229,325123,-22263,37849,-123992,-1,1
135350,555288,-811837,431081,993727,45909,685376,-700049,-839287,-671109,-1,-1
-184140,-679712,393520,205981,398354,596129,3512,584078,27713,525798,-1,1
-374386,767753,-378535,315899,-440683,-657398,774162,160306,51177,149238,-1,1
410689,291690,315041,-944819,73476,983976,944609,347036,-757495,299784,-1,1
963265,990827,705561,-754721,144226,-876384,-625486,-403638,148073,252080,-1,1
-483766,-862715,797689,-490575,-997274,216197,-77220,-332123,786120,-994496,-1,-1
-443374,67721,856001,-547260,340663,-477342,814452,355756,634355,-839037,-1,1
-860243,521428,-819975,247564,-792723,228835,-315239,-812348,881278,207050,-1,-1
-335351,565128,-188155,-337407,-908752,-627600,704634,-487253,-151603,538172,-1,-1
25890,778177,701599,-498093,638150,-153820,-590194,598946,542975,810828,-1,1
414974,-135479,-99788,-209389,-164173,-656009,722867,-375349,-421063,-384777,-1,-1
184539,964091,8820,-256628,-96834,23305,-176334,-947486,45002,881948,-1,1
15530,-782195,224710,408192,-34139,919050,697282,-397621,508668,267210,-1,1
4659,792096,296739,668429,-8767,557150,105328,411185,382526,-300245,-1,1
-921504,804678,-698227,-382445,-707518,491265,-181926,-171773,-647392,-874827,-1,-1
-684254,733516,-129178,-846796,972858,780184,-202149,-242486,386080,-304186,-1,1
-971820,-144764,-217941,-568686,507125,-133568,-966320,-189667,-808349,-66474,-1,-1
715557,-69043,-431836,267176,516175,-126093,-265788,513606,-431486,199685,-1,1
955557,220162,-840608,341471,974306,203241,-589039,-908631,-6508,748970,-1,1
-214153,916632,-639310,992366,311104,967814,-164079,-431262,-440283,-547506,-1,1
310014,20619,718529,868070,-822104,845393,-395186,14403,-943446,-437362,-1,1
910207,251321,-599447,270358,-877323,899032,-892280,590361,-537427,254923,-1,1
-693323,377689,455537,-737453,209993,234456,-86537,-50606,546844,-509975,-1,-1
260980,420317,29581,557138,400088,-645125,719244,244934,575713,194403,-1,1
-186579,3824,813395,79993,-896599,896145,-128982,369216,-477289,-69855,-1,1
414582,9619,-461694,992483,-752771,447230,-992009,-753536,-205557,-744283,-1,-1
410708,-615804,-494198,479534,-365169,-855766,983509,-657389,-680792,829889,-1,-1
11587,734307,977125,-751683,838175,-284796,-973772,-239793,-59734,-264238,-1,-1
-441854,151054,-353276,-507287,-339163,168000,-130792,17998,845028,-511302,-1,-1
-833959,342573,-989950,-685986,-306367,-436399,426593,-100946,400330,-657499,-1,-1
785427,-154625,-334719,-301547,-7934,342156,-930540,778284,-755624,-362894,-1,-1
166291,-689616,497790,-603961,-320943,-909881,671186,339553,-81527,-138590,-1,-1
618438,-410691,318585,118580,420104,-845815,368203,713720,-924361,613156,-1,1
-114721,230167,-813154,-209958,589610,272549,403919,205231,-927439,787839,-1,1
-872137,-935795,-378652,-218233,-7730,-533093,-90721,462764,193433,965719,-1,-1
330482,-823378,135555,391925,-168406,-239475,895507,797921,810590,583454,-1,1
-227544,-87056,231257,-706218,889247,695184,-307395,337294,-709284,-21278,-1,1
612892,-512909,-451038,521624,-773467,769753,-949698,-287476,609814,606297,-1,1
848013,692108,91471,-920240,323479,252344,492611,-200767,-30606,226762,-1,1
353971,895570,-965833,-923938,-140524,-902027,138616,363483,636631,-856090,-1,-1
-30551,670698,400106,-315628,250008,-982188,708312,21423,426321,511621,-1,1
578133,-194138,344300,10642,642918,-967753,791502,-178944,-198778,-639867,-1,1
-813538,176133,875040,149900,-75462,589935,160182,-577297,843494,-185795,-1,1
-924599,-777418,-945009,360549,-784706,993349,759293,968920,-533492,513132,-1,-1
-357587,905970,477330,910824,-876493,189965,919247,347564,8789,-451575,-1,1
-881340,728440,-881054,262299,72183,431258,-95864,-467951,298957,204135,-1,-1
759040,-91240,-638498,36759,-337444,-163471,-4044,-679249,379412,458681,-1,-1
-860870,-969273,-568029,-949110,231976,664290,-188572,987620,-554953,-830849,-1,-1
52893,-193018,287980,-628323,-791342,123222,63974,299927,-701980,-789542,-1,-1
-542762,-12397,893337,-418819,-737398,854753,767826,-516879,-453285,-678673,-1,-1
976968,-664829,633927,-293162,719383,-859685,-246391,141717,-706437,-415266,-1,-1
-293621,631995,896185,-441987,-902034,269714,527032,208993,651009,-580927,-1,1
521535,178618,786469,147169,-459287,824340,703395,808054,-997137,589235,-1,1
202088,414990,662859,793967,696131,228250,120096,-326303,536355,668604,-1,1
-860513,-244159,918663,-642902,-531197,11229,221926,-584183,770579,-663719,-1,-1
384322,426688,-904729,-136889,-470339,-509538,456775,729593,740567,-325600,-1,1
-78756,119180,577988,467524,-755139,-123305,-106171,749722,-85389,111222,-1,1
-472810,258409,-408763,145410,-407887,709991,-548170,-699612,960464,-634670,-1,-1
822388,324209,-906431,976824,-999103,562898,-207458,480751,-735619,-880679,-1,-1
296071,-54311,-507601,-347769,595692,-114250,-944821,729007,-362485,-735387,-1,-1
773822,484701,-709082,247442,53623,685471,-778254,882911,-286178,438240,-1,1
971434,-762138,694570,-212709,-832456,7350,433960,3833,481875,-554637,-1,1
924353,-287994,-818968,53254,188526,-803882,-527631,-754792,-199111,-125835,-1,-1
631212,540081,546235,865014,69725,-75658,795914,161571,-154359,-740135,-1,1
-209819,918179,-71046,-527073,-384709,703434,422916,617427,616258,183803,-1,1
-695949,-689486,327915,-443944,-589279,-928667,489567,-933973,172180,-311961,-1,-1
918727,384616,832806,-217772,-558347,-355641,852430,-747368,-458135,-599564,-1,1
829177,89780,-889458,644144,446149,-560481,918607,-260862,-615313,510939,-1,1
-739461,-23555,-858753,-523121,-864557,-946074,-736979,-380402,-532913,-767419,-1,-1
-758769,-867698,-437192,-988603,-713807,-818359,-772863,-930395,-242952,-280402,-1,-1
724337,-97142,-416418,699056,449134,756431,-74595,-414729,884871,-194906,-1,1
-364054,572615,430738,733663,251411,-209195,-934075,-294423,613185,918286,-1,1
-28890,592059,-641796,-439568,505195,-152537,511817,73933,-746170,714079,-1,1
362365,-769128,-297805,974199,-78329,151526,958708,576910,-249369,-562032,-1,1
-913285,-809937,615865,-57991,-104891,-511105,-216178,292976,-853925,291455,-1,-1
-692071,-328838,244922,410792,-872627,236038,202837,-768794,-262426,612422,-1,-1
-724996,-719206,504760,-216507,714873,653958,629065,217961,918864,-128861,-1,1
208393,830773,125561,-753053,-195635,-410243,19194,-528904,855258,957625,-1,1
-112837,-620971,452987,63406,844757,-107503,-789822,357646,-975175,-745561,-1,-1
662807,48106,596334,598320,816308,702793,-873298,-552973,970961,475468,-1,1
-318027,-855893,460765,-3162,-632647,828261,-624635,165773,455770,274630,-1,-1
-556918,-193098,164600,-696606,294337,-65375,814728,375671,-14584,40494,-1,1
929978,-56548,505541,903127,-429102,151703,731416,361782,-717864,212485,-1,1
561473,-440855,716449,712682,-408664,966709,714344,393178,-864556,821541,-1,1
680967,481733,776179,-45007,550498,-525285,980457,72768,-932959,-240191,-1,1
145252,455707,-684726,769845,-59784,252658,-131663,89395,967465,-712865,-1,1
684581,-80740,964290,532264,939718,-85688,-283885,315631,-508969,-642448,-1,1
499010,-896327,718569,-611814,559201,-769699,-588600,973555,-229482,-313835,-1,-1
90442,875042,365860,-73275,-267080,-239312,-554906,779549,-998221,-321598,-1,-1
247621,527837,535674,873810,-983313,-239318,-69631,490585,970951,-978239,-1,1
398108,125184,-385309,-227682,146187,-313937,-683135,-55105,351325,315388,-1,-1
779386,606161,188641,755504,-387830,-276694,876974,264700,583118,93767,-1,1
502063,198586,-32688,-325599,410000,-666477,910555,467451,85165,847027,-1,1
954535,26185,-87970,-775336,-45157,585833,897381,-588514,79613,281431,-1,1
-639608,-589293,-927608,20288,561247,866507,268891,-11693,-396393,891260,-1,1
335325,-377090,765626,888967,-906306,-579546,549233,-178057,-785670,330775,-1,1
916795,-59291,120558,-334460,-106679,542207,651512,165444,-629617,-326364,-1,1
962368,918753,272203,823121,518635,413493,473774,-486842,605444,-156965,-1,1
-110116,771873,796249,-896587,-121995,-520248,-557862,-257290,123327,712209,-1,-1
539954,-901135,1594,-399132,229497,889322,-310,502219,441986,-809801,-1,1
813824,697349,385575,558898,826848,-340170,-476732,-714931,-289726,-565597,-1,1
-661301,-973590,26341,734676,-273400,-147086,-333200,299408,372928,-965106,-1,-1
198180,969661,317401,-796755,104697,-530653,584854,834639,431348,397460,-1,1
-962482,743407,412594,454697,559408,-910267,544299,-725234,567315,211449,-1,1
-182496,166382,209819,-928736,712653,-1092,757883,494551,-356448,183287,-1,1
650946,-739842,143747,12816,999675,672865,514762,-299340,194894,-5122,-1,1
85943,237418,600165,-473293,379734,294399,36458,617452,-847161,-166666,-1,1
-692755,240047,855134,-790909,-792859,-824821,-688365,98714,-856717,-113843,-1,-1
-700282,-72664,348657,799969,-674651,805768,-261782,-435496,328441,-553716,-1,-1
132170,-17567,-836661,-408853,860534,311630,362881,-39615,-599229,553442,-1,1
-431646,652800,-946166,622203,-659173,-732765,190777,677808,75370,928114,-1,1
141443,46691,510017,-615096,457383,-316315,-452130,45782,-595641,65206,-1,-1
-992768,46917,-461033,183557,188422,930082,133546,-937492,108615,780925,-1,-1
-303823,-604191,-876384,-896558,760857,485194,-666688,874207,427412,698446,-1,-1
159231,-926052,704020,-246293,-827864,775782,-48119,-934626,212791,-892073,-1,-1
-54053,-881558,-554706,522542,487339,921253,862580,901126,-214811,-567630,-1,1
-233692,-119216,-4732,515643,-793832,48447,140921,54619,-717819,-205485,-1,-1
541090,388478,-983848,-585956,-420773,599642,921269,-306966,533097,496102,-1,1
113434,-319884,-161613,-344267,202387,194610,-923892,147900,187969,596860,-1,-1
156806,949002,-201577,-979406,-723637,611310,407567,-51264,639171,548778,-1,1
-745729,370500,171321,321198,-772685,871013,788140,68857,398106,661399,-1,1
970475,410527,151647,802655,-712282,-492997,-557429,922784,-833785,886595,-1,1
52381,176083,485003,-439921,465422,115600,-68865,943511,603203,-549684,-1,1
-555260,151277,27775,-947818,472941,-743396,-26282,411349,2232,899788,-1,-1
-856771,384506,137071,-169971,697725,-189146,-181636,955170,-51273,-360021,-1,1
-339777,791643,632370,847218,-162616,-674384,-636353,247345,-41438,429419,-1,1
-60612,-373630,-940032,313357,808720,-705789,-505694,-434251,-634885,-999790,-1,-1
929874,765202,854264,-24065,724478,949848,281969,-459926,-948299,815380,-1,1
822371,830931,416894,504058,822370,140456,-84324,-362954,-219687,-15467,-1,1
-955899,543493,874881,-179191,-609646,350036,867016,-241603,-352307,-40912,-1,1
445172,627994,673440,261642,663855,324430,-987451,43160,311324,-33499,-1,1
361307,-855191,14604,-315109,-503710,720352,-565214,741654,-424576,-134337,-1,-1
198187,-586410,461761,830959,300161,485903,911218,444687,677975,203239,-1,1
340590,-296496,475397,-90196,-935207,-763679,248213,121645,-512166,166622,-1,-1
987753,771660,956731,936809,-585195,-722878,-346276,972893,-751665,823422,-1,1
-694754,788143,652681,-427481,-639877,229671,-964652,-375827,610714,463545,-1,-1
686804,777089,97343,-299437,-294396,231467,-847996,59114,149698,-369177,-1,1
442226,531106,687719,218276,-806157,-225603,362483,540194,341574,-515513,-1,1
-89729,403732,-375937,646701,-792991,-758765,-289330,640659,588759,473458,-1,1
639352,-181517,-565824,251059,-566916,347022,-574486,-40352,-792471,-174642,-1,-1
-234110,9297,400357,-969582,-772387,-823311,-607470,738270,829750,19121,-1,-1
387762,-87299,-4041,894286,-765970,42136,792071,-557199,-940135,-270552,-1,-1
407906,973518,894566,-210022,-931828,-137877,877666,549426,857514,-342258,-1,1
-611872,-489934,697725,-603691,948711,349475,638805,729200,-463519,314317,-1,1
-582419,268410,-827862,683121,-449689,-189790,810887,664668,977350,703066,-1,1
284039,523231,-44329,-669468,869747,-744976,-178040,-444287,605105,401262,-1,1
87201,147224,-207385,-781616,325034,150182,-550910,-247844,-591591,-89364,-1,-1
925197,-455379,705330,463762,871878,-116785,-720995,-658255,262763,-694333,-1,1
-511789,-14539,-885771,-513190,644857,-432820,-542398,42015,-159471,-457668,-1,-1
73657,635568,-236188,-576555,-454303,130891,-426705,108551,-922631,-328685,-1,-1
-245374,-101245,519761,275638,451330,179005,-448380,237711,174155,-51023,-1,1
-520210,523521,193645,447487,778472,-610966,542939,316654,800881,-332095,-1,1
610600,-107196,330907,232974,129806,-901548,-227961,-434134,212500,46019,-1,-1
-595455,578914,677825,610699,-912156,587376,454992,195163,56701,-645330,-1,1
733861,235745,687430,38613,-226349,448862,-675060,955333,548760,-582143,-1,1
-191258,831167,546211,-809887,-48702,-816062,-530290,913687,-38979,-419169,-1,-1
-999075,583987,-987041,-497876,-248370,-73467,405567,-45732,576329,431782,-1,-1
-571565,-322364,-290119,-218802,-949113,419949,-752005,-701320,-363950,848627,-1,-1
-327366,-596134,-316538,556887,786874,-743424,-382521,-515290,497417,912840,-1,-1
878530,-22871,213991,697673,176190,-152753,910470,760412,741767,-509013,-1,1
190948,-591444,51569,373449,-111761,-214736,-365279,361750,-241444,511742,-1,-1
-172882,998433,830421,-619331,636725,-982745,-159928,-821646,954103,732954,-1,1
515860,-924791,-282745,-262186,400037,-213918,-501247,62006,-504705,68332,-1,-1
493169,-169986,789850,-583417,-574479,-750896,-457139,-962567,-902557,476944,-1,-1
506947,-206633,945391,138412,-157760,-877267,93324,-692147,239620,88054,-1,1
-79739,-16379,105812,-325927,-832990,-72000,476524,-790776,714823,306314,-1,-1
559948,296675,-750304,-125785,594060,286770,769970,409301,663335,-553124,-1,1
193778,-204534,-961601,233259,639652,-112602,-691886,-191639,539890,574069,-1,1
922195,-432784,-838773,-968368,531356,529791,-986696,412686,-135786,-997154,-1,-1
-456144,-511084,932914,325990,-131796,444635,74156,941966,313168,420493,-1,1
-35950,-500863,857923,-818957,-427977,804988,480677,-841405,530299,-813711,-1,-1
-293960,182904,-744647,324131,172450,-775970,240362,744983,-380665,-780205,-1,-1
810479,-480258,488631,762789,-998124,-767425,-5304,549431,-249303,-172050,-1,-1
-1226,31641,844024,-499995,-270096,271859,-751994,-100307,183060,-487280,-1,-1
-495051,-457531,169867,-450784,-936983,995296,835906,-721907,640636,139776,-1,-1
779414,746052,680884,-486108,459598,-984586,36737,208693,-383581,-252777,-1,1
-872258,838369,-127530,848298,-758824,652821,810862,842943,314242,-684642,-1,1
-925523,-56648,646078,97618,977865,82674,592813,378961,471135,-248428,-1,1
-291366,-555547,-140293,-588045,354557,-457335,714745,-704159,49359,-682839,-1,-1
-838368,133978,-571334,-965686,-918045,796296,405599,-471477,-252233,-628023,-1,-1
82956,-222000,-458312,144010,591936,-655995,947388,364502,564040,617740,-1,1
-681977,-161455,992,600764,-37718,-640905,-272888,830148,283487,-70412,-1,-1
-465588,141022,-134810,-534388,617856,-984981,274655,769007,549384,112822,-1,1
-305310,-610221,577008,164250,928483,-689039,959696,-909759,681753,-149004,-1,1
-186129,-722581,-557832,671359,-862062,922569,219463,857762,-497672,-523597,-1,-1
772201,961517,-194310,-636656,-320648,752539,873153,-161203,133843,859633,-1,1
648710,578354,-58342,866971,-815953,1634,498417,551649,-980265,471423,-1,1
294382,-648337,411580,278197,-934513,-15794,-206074,559573,-255062,710735,-1,1
563016,-646710,-373242,-850179,309228,-715933,-420192,469078,-439357,750050,-1,-1
-543139,-162581,-500468,-306163,385617,-214638,-189906,-795387,534374,306365,-1,-1
121992,-789982,-867090,204016,527973,5498,851161,-473142,487186,848732,-1,1
443468,-183299,178130,-746360,489752,-450677,643991,-50208,167437,-509080,-1,-1
-889567,858231,703599,761287,-456794,819986,-811079,-603001,-445369,-848922,-1,-1
579059,-430381,909338,-524624,-508256,-589782,777485,-838200,-634564,728065,-1,-1
689553,-113954,-79059,313351,-292213,684543,-857380,-973017,-247403,-170620,-1,-1
525463,-783947,259048,-192802,-980625,433207,154767,80469,683426,-400334,-1,-1
494809,-405703,-954216,905521,-262453,-48744,-815765,-86022,146969,-566146,-1,-1
-415565,627485,-726519,240478,-846867,-966402,-778395,839430,437044,-869045,-1,-1
-316898,131765,-437345,-257978,297879,485737,-69544,760248,-381165,-313043,-1,-1
-151705,-8041,-445615,-326045,-598612,-570978,-530692,206999,-577947,398715,-1,-1
-809914,738875,603490,-327401,-166673,944489,873910,819584,-140825,-316717,-1,1
641060,626166,664135,457594,-101154,232998,-144954,124845,864011,-369424,-1,1
-893782,951365,745600,600391,782812,474819,359495,769854,389759,455226,-1,1
-215469,90216,-609934,-415317,-148986,-756872,852526,-77452,-831826,737925,-1,-1
-707256,-28058,864009,-637484,132369,461515,368691,-263595,-656944,874996,-1,1
-778245,-117234,-532284,473109,799677,745780,-788938,358144,244518,158721,-1,1
746035,359570,808032,-539324,330090,806615,593372,37822,-618132,-762851,-1,1
626845,-882373,-771613,775167,-451839,508112,-282491,413757,-844273,-825307,-1,-1
193914,848254,55961,198033,-618893,295924,622765,102806,631645,-783478,-1,1
680632,63262,847622,773981,-942341,-123388,-760637,171571,352446,-228035,-1,1
-724036,976728,612745,139701,-531399,72967,592237,103361,-609608,-242481,-1,1
915985,616972,32263,-92435,456051,352055,-396680,792277,-614534,460250,-1,1
578002,-350045,-513479,622949,-175487,-346664,-823534,709689,315305,686567,-1,1
-639401,-627232,-639979,-938701,871764,232313,-840801,-561956,336893,780944,-1,-1
291459,573632,-33167,639003,70013,623991,38176,137359,-962483,412750,-1,1
313210,296661,930822,-687101,316429,-182638,340212,310285,701833,173694,-1,1
-224991,-901497,-756347,778642,333519,-350019,-739440,230494,970861,-512226,-1,-1
-269595,-408409,-615299,343693,-614783,257038,727569,488545,307607,490751,-1,1
3987,-313562,-162079,-769880,-845840,-178831,-874547,-749443,845049,737671,-1,-1
134607,839236,-498155,-615070,-431308,843772,-744693,688868,-778468,126551,-1,-1
-723287,404644,-746117,324718,729329,-812978,252820,-469232,-113933,-681395,-1,-1
775505,-48308,-493004,-926427,-608015,55222,44631,183784,-214358,619786,-1,-1
335426,292421,-827779,-438659,-204039,467262,441143,-44415,-789286,-716700,-1,-1
402945,577750,-344335,129739,50614,-600293,306600,120023,-988043,281942,-1,-1
445238,559499,-943273,6167,715596,-946876,186176,159505,113229,926309,-1,1
293782,-695585,-466378,-389042,969841,587017,85120,-711152,430206,959201,-1,1
238323,-731714,-134124,-670834,214296,532723,-634406,669367,565610,-62204,-1,-1
978500,-793312,-727646,975312,555196,353475,-968945,-647408,697971,-255386,-1,1
-878861,415604,-573501,439480,453699,548281,476582,205083,826252,250807,-1,1
671239,809602,930046,272211,838321,-671887,-369100,-751385,-282523,908739,-1,1
-877839,309254,-848361,-37355,-297990,-238433,91451,-153449,-936316,501114,-1,-1
699361,208595,371448,114789,-593672,-542164,-81246,40439,-684747,163651,-1,-1
-337564,-314281,-287270,565185,-495897,-703533,-209622,165859,225827,-685660,-1,-1
815319,-567383,-854303,-816963,854294,563757,466820,-422233,-262238,-664315,-1,-1
39225,160620,-173641,-630431,-579550,795577,-870705,862903,889540,991609,-1,1
-462997,357741,382931,261856,868521,288189,-457462,-342667,809887,-717373,-1,1
-41238,264544,-714863,-879616,153120,220437,-582226,490382,44270,312451,-1,-1
-966791,900714,-510129,909340,409291,-491719,82192,967312,501334,730323,-1,1
598809,313310,-497422,262479,381921,-248910,-294270,845951,263297,970505,-1,1
-622206,-753617,674812,854616,491349,-486419,504358,-296316,896326,-409566,-1,1
781170,623227,-619364,-745381,916797,-268489,964407,273497,-39311,169503,-1,1
669464,61734,-199646,809980,-696537,-737776,-630126,526600,-702249,672208,-1,-1
526175,-755438,-525833,-907950,112424,851324,-408967,-413090,478511,-590727,-1,-1
-838899,797230,246077,84725,430448,-425625,153569,-43768,-694025,-190806,-1,-1
76136,168353,767298,277160,-865298,411836,268107,-201016,730692,-340016,-1,1
860148,-305310,199545,-623536,365570,307106,491484,-264651,-824509,171269,-1,1
966181,-537014,-852695,130612,134802,-56616,-538765,625820,-325923,378704,-1,-1
-185759,-926672,222420,-712900,741866,499551,311976,-956738,177324,-362061,-1,-1
