-195196,867458,482465
-520106,-999576,-770778
-747219,-832886,-271471
-141692,300298,671512
976938,-83110,931099
95164,-298666,-172128
14484,-9786,65977
-399043,-514994,-936311
137562,-390167,-989218
-376127,-837697,416516
-912839,803354,-649944
-49148,135269,320141
405991,-738960,475607
415058,-3233,-546173
169328,-28616,-365175
-227167,-144689,-423084
-908122,-205238,-183363
162392,-104204,-821630
-443576,507245,-279388
-384875,-105239,645135
29195,-996608,-714072
-313168,-499333,-713373
577314,-23873,585210
532829,248171,636220
-479721,-442827,718200
-270807,-341793,334039
-458209,-773949,641250
-18104,538079,550879
-90281,-58666,-506204
830334,208744,-39314
579793,103286,81502
263272,379670,-342079
-33230,38674,-304389
-395826,-710548,215461
798584,-247631,825659
327534,-591015,-708533
433394,-937805,270188
-588651,-549033,752374
649090,-509073,78490
371174,-641659,513031
456957,652857,-39346
492346,204030,100847
63689,414707,-348997
-917855,61255,-901925
-71575,-244131,550826
384129,-15464,432591
596383,-336901,579387
-77519,281841,692974
-836637,853068,943152
361887,280881,-472950
643209,245849,-964211
887534,464124,-805823
-775834,167723,-233156
864684,774584,-962184
459944,293023,499523
-390703,-475417,-228911
75868,-771311,1031
377299,842756,808197
-237598,-937374,-103625
492798,-289443,-358986
886468,126545,-858024
745336,-60248,844551
992485,45517,568639
-540678,-84442,-576178
-704765,454896,408271
-224148,341968,-572464
-847695,987408,391163
25970,940343,-971723
-850453,-85371,663285
816442,-847411,634436
6524,764399,669973
-712025,-585517,508488
137592,926680,597880
-806506,849676,-216907
582075,-217670,768523
-368336,-938994,707293
-423959,307957,167082
-244063,584613,-387145
-283519,912688,128152
305471,111042,422455
-199718,309291,-197894
7843,-553705,-625219
856560,1940,91072
-145062,253728,848954
-163210,-305116,125803
1904,166567,931458
745775,-691466,-534703
862456,-840982,-358741
-86015,174782,-921262
297420,-274707,-852586
541815,-574020,-693593
-301116,-859933,300718
267621,-45540,-339806
-663416,449494,-860546
-455591,-503587,877240
-561094,-624451,-378504
-171442,-896288,758708
-433468,-127670,-365221
-96717,-539978,572695
495142,-120456,-866762
-544002,490078,-210594
-867920,-570612,519101
-860613,224923,-252240
-519052,-335371,-133817
621836,-781289,-676927
862649,634331,945804
-308199,-857158,-198104
-147580,250588,-489526
-16723,554478,682517
743894,-974127,986915
356348,-498758,-163177
-7174,954565,-57079
726191,345705,781179
-36208,-393916,657913
-900592,144149,107924
180378,-492777,469367
-3829,-886774,603130
876622,-620185,-350128
-989326,-218766,781241
926097,844421,766674
656196,-588638,13009
509881,-882653,-602446
503554,-265518,217245
-640068,674407,-215614
-383768,979263,577802
873268,-598646,-52669
-448800,439522,-89038
714237,971696,-869359
-19152,945849,-375611
-735191,-826294,-962502
217653,-853580,-163022
447320,-58342,308904
161399,340460,-588603
330183,-768699,-674596
731318,-945188,390797
-4731,-635438,963597
-419593,678859,295912
996222,-650029,279188
-10631,-337674,679354
664423,-204205,511779
476498,335108,-329500
13372,-142926,581560
937914,186021,-215863
-888198,-610925,847874
-787268,-252508,700899
485737,-214386,-196076
-815127,20628,-187238
264286,639892,-708597
-38073,-827125,-893281
-32584,-590253,51311
-154869,517842,-824402
165122,753201,671774
499374,774034,-695779
-788474,890490,-276203
-54203,604282,-459096
-781882,759841,-349902
-733008,-708723,184284
-323495,940122,-322570
-818296,-152073,-599583
824787,-679725,-3075
321201,-697939,-331266
168015,104594,719686
-691126,-624420,236910
177757,-404102,946150
258622,460549,-250049
-438104,921984,630760
-688335,263139,-736732
46813,-578931,-690337
-481377,-736212,515330
-840774,-926518,228153
-908837,-298786,575715
-850930,-629867,615893
-39853,-947146,-634160
77369,327212,-660047
724640,-18527,-514823
-414974,668856,-131934
-991764,-878153,756694
88247,-323765,512413
237391,-180591,-228893
-254909,-372364,442501
-66308,122811,-317845
635711,-90914,-761773
-833590,506438,-420294
-865426,383240,-396909
630908,434152,650804
-497825,-34066,-2258
-536291,-62828,75772
-260595,3152,31610
-976094,-238390,-640374
-227395,821531,347689
618293,293821,92990
555813,696387,-668931
-219314,286008,-878726
657846,-694108,-718745
-38626,-768697,935148
-525174,-373830,105468
544673,-329761,198493
-158551,453149,375
-944761,501795,-336776
-271108,-96076,945013
-133965,480086,347135
-17349,637383,-779011
-426834,921715,431149
-52178,256222,791853
-102824,-903274,971480
913134,-784752,665833
178725,532848,532375
-17445,-376109,-699186
-555159,792945,-892862
294462,650131,73084
-318230,-603103,514430
369796,758579,-766264
800064,-505751,-302305
-359325,620452,482295
-398448,857914,133033
-811655,-660033,-564412
-592878,-246293,151999
940306,297959,-269707
286752,-49929,755131
-180803,-784885,-751206
-547206,383611,-840914
239045,-436451,899869
716167,317296,192076
796116,666378,-177302
203497,221912,988260
327185,-869192,693754
-109590,134994,320654
-709372,909401,658584
158739,-319090,-443622
982864,644732,-755925
-274309,-846293,-371508
48102,125539,-282036
-297052,898569,-644259
-972904,416,888880
-134429,-310534,-84021
-504351,9014,917128
321157,62607,807636
-202188,856401,851190
826591,-514016,328630
-175450,304747,746344
-161313,167071,430836
-705899,-512842,-200776
-1061,-632271,-717918
-228634,-902434,11909
-395678,56002,-295690
555193,315355,149886
-750678,-340050,462134
77294,-663316,-93546
703548,-669082,959218
-258709,-908266,551911
-295250,-541727,-590120
930366,153627,-366323
-378873,-188730,-580921
-552044,-673316,726648
877992,-262059,570921
324765,204433,-563519
-188317,925760,-416707
-190369,982427,754657
-20852,-860105,-292893
-335932,-536350,870128
921091,-448782,614438
753831,619900,716078
8341,951608,56591
-785592,-999754,-363182
136733,-55227,673956
-237759,-50025,-984062
200589,-741346,517832
-897165,-267097,-287561
395273,-30837,183309
550426,607359,-21578
635520,365004,-806362
776043,-958091,-904214
362096,-733367,-37879
803784,274642,899588
727275,-169820,584250
298449,-851075,204179
-195174,731806,726915
67790,-293565,983845
-929384,731127,-749874
-756648,-336540,-344764
134347,390860,554073
979674,290592,161587
-282380,123724,114807
841217,853868,513068
-66384,178190,-407841
-96799,-176658,-419119
915694,43298,760986
254993,756414,897639
709631,-77635,28515
-331244,-129254,-702997
91946,187702,-972660
247798,-850076,-725213
631805,-928409,-280674
-146177,-411803,-737396
-908929,513774,810681
585879,535932,952494
567593,-820720,-587403
358279,-389172,-839579
901320,-590440,946330
-211660,-976297,-596425
-744907,294883,-298795
306111,412208,214235
782395,560189,96599
-677772,694850,-732184
63691,350286,253032
-70821,371520,-817231
-445026,629257,277549
608944,-993144,-3515
-151992,760758,-234349
-860613,-105061,77054
-708710,641022,-407457
48179,656759,-708927
-428164,744128,309974
-99486,-449847,-963169
585231,-821781,236929
651122,-991154,-731994
154593,868668,949712
564091,463060,-799811
-288793,642373,703817
-934522,-717444,319659
713469,402969,-717861
-320685,396329,703551
-208492,-255344,492998
543475,138053,-369288
889591,-256956,-761363
-748464,239079,-384653
319821,390506,-216474
-847358,-259646,-659097
-138226,-241587,511189
884697,-301502,-723061
207137,538235,912221
-875326,-780401,203783
-478523,334351,807975
409838,814134,-874462
897960,593842,-875393
-349367,-585216,-253882
-171555,127533,-242643
360676,199123,324840
-985452,82119,191331
-131230,-324962,169673
212477,-701499,-251488
778103,-469570,84791
177740,338340,-74297
501760,87876,689769
-176140,-367425,-356937
737512,695513,94895
301815,-219983,894558
165109,-563763,861351
-921236,-824748,294852
254210,-757384,-895139
-199630,-455361,-726917
-571614,661070,968059
-73611,323067,-314737
373039,882639,-223712
-460218,899391,380020
389108,-133819,-45761
891007,30057,56518
-97928,-885448,-891860
-455747,740296,539145
578010,-356294,-613775
-160984,-11773,163750
222305,204123,-532354
-640034,191947,28037
-506291,-393485,-840400
774566,433064,794301
-728728,556415,274407
-431000,979774,591945
-532113,-29581,-777552
-467592,65346,-789804
-963262,358945,-148639
-788647,-832999,342731
288806,-783724,-62872
393038,-148403,346080
983418,-368002,-306962
731321,717200,578977
-923258,40207,-536154
401156,202851,-335789
-800205,-592161,-724711
617732,523313,441551
-859114,-485772,525440
292888,375411,36814
302178,266593,290374
406327,76333,829158
-52678,473160,406654
-764984,840892,-473039
589609,797459,-813220
625601,401560,138819
267114,465632,118025
-354021,440995,217799
8052,330110,-674352
-724252,-352700,989754
-196533,28720,-303004
203122,-128385,-118569
739205,-875210,372051
-873892,500168,352669
375000,-845216,-437581
465204,-677658,-703290
-774831,626807,-923706
851257,683730,740598
-841388,-536327,-294595
-817768,-740833,848878
591958,-829739,107644
-767762,-593707,492944
-989824,-369730,29496
-966073,-949299,-720578
138243,537864,-776557
920258,-458996,757652
-752531,-412487,517720
-811540,-438060,-476570
308342,110029,-500172
-566077,-29418,722189
-509872,497308,-983135
-637838,914268,-408041
802276,-760399,147404
-132352,588431,898582
-86883,-924388,137571
-622458,960045,81126
861037,15550,-76804
590132,-665420,-415730
-640870,-900535,87785
-567862,-463499,-739213
585063,-893588,943963
8774,585013,-846413
-366027,-617269,843493
-851798,-190217,350983
481236,-804109,-246294
919172,596076,-411829
-942582,-299409,959403
-595120,815053,-121328
-671016,-609378,-688221
-589339,106829,870020
-373920,-677373,-712019
720247,-574667,828532
17693,315058,868158
180468,923885,742194
156228,497614,-398067
-69063,966108,981772
-859945,222564,-415733
-603002,167968,-480342
-199732,582989,20817
121392,-244893,-247379
-138270,572339,734681
-69569,-408479,-856042
838267,103594,497401
-80040,837539,-903760
-563329,264155,-524530
-459237,-774464,929511
-981142,-658497,828257
642748,-659287,248286
859899,592546,961698
-5712,-462065,938678
316542,-851110,-815334
-395588,668016,-945892
-706000,-749389,-903137
-533510,657320,345789
107894,173260,654104
476044,-3100,-349805
-658576,-795315,-64622
-565346,-790293,-805032
-115945,-29326,-690436
256157,739847,432561
-532517,-812063,130844
-831089,382892,509042
-294306,-738447,769318
-733711,409602,102688
-72405,-76095,881460
-810005,24011,-83766
428529,763086,751662
-265130,-925055,-307724
526094,713054,-510559
-48968,-230373,-835448
135489,-735772,528782
-438514,330862,-290936
-698829,-451944,-496772
-558193,-165430,653644
337109,-149404,-388453
-489157,610547,-444248
-795535,424375,515764
342981,-746512,876091
-620856,530805,431562
-270600,49804,-673955
87091,485171,302925
-799665,-299914,-314746
89892,992951,-413954
29673,44515,355798
230601,560045,-149960
-681941,-943242,762055
-456153,-514856,-102650
587823,429405,485444
-127805,-127912,-980048
-732471,-17704,835539
-454303,-627748,-940629
314017,-514824,559331
4742,-861232,-650238
-224839,840767,378791
-255476,-438823,-629440
740322,984485,-522381
288984,810237,-636043
-91081,329471,70528
-972238,217308,-300825
-500815,147181,-662363
310036,-522728,218513
5095,-379855,101953
-172695,-121934,-521254
529868,-61225,682604
-497830,75855,-645855
-497823,752040,-171768
-10557,-82764,-391697
958917,304197,260667
456852,993871,4183
-724046,-837050,222823
239855,-179452,925522
482095,158608,-218053
-308531,556925,-745448
-381496,-370145,638781
-550073,-350583,-277950
-648679,-632706,-496932
-934948,-718754,588523
-743323,-648434,-364736
611336,-524602,-643491
-706019,-497881,-525310
948645,418476,862556
-615853,70396,273471
12607,603235,-109395
-557112,-131054,499015
-18868,-284568,-458275
-141626,-576219,-12578
-987984,778520,314444
-608134,-910715,664457
517450,-354327,625886
-361579,-706385,-40997
-295443,203849,470762
344025,848169,315450
200594,-186498,672259
-175196,941048,144082
599687,-166111,-882868
378684,913237,586650
932176,-92176,-564259
777594,-842323,875964
223735,440729,-927364
929828,-604708,769719
-63055,473765,-593901
184620,197856,988496
-235749,-741417,-284120
604508,-818068,999592
-173480,344033,-678737
-463300,-139732,363584
-483425,-487984,466331
549666,-208940,172682
414231,-381044,-559582
-135017,-324881,-434435
-269615,40479,-69412
741815,-540261,281067
493798,991464,-353782
-412869,-878109,-941099
-465138,-292452,-115859
-50674,-434643,383599
-624830,-129833,-360239
-71066,-297752,-780924
864179,652596,-45258
45593,3793,-597709
179112,-311783,370886
738962,785002,911795
-123695,-18725,694716
-354062,938832,-857797
510361,424457,144744
679398,763339,-442471
156199,173946,-12557
333115,-168544,-220115
-89064,265961,836498
-757551,-153277,328649
-40036,-400106,-158089
102096,534778,892159
39540,662166,624712
105761,638083,664182
-398766,-452096,-968574
-235956,613730,24509
-226848,-112268,-928338
-413928,-153119,-78207
-983011,474842,-237203
-536802,942596,254766
-630631,424023,-78648
514591,-26166,-539126
589529,729380,-412266
-377071,-577089,763741
-222534,424732,-567028
-532207,-312335,48136
-89486,-690966,807984
878055,400751,712425
636915,847956,884984
-182573,556890,-688318
432174,800122,-218339
-936621,-288758,997233
667680,-926350,-636240
857671,713428,-145839
-924275,-319883,-479918
-110708,476872,-348458
620496,-84968,-791102
-855000,-703152,-824589
-331053,553899,-665350
-584635,-368582,-896761
765152,-781507,758373
515993,969646,-342353
-433548,-357883,313283
-41324,971810,100618
496328,-626626,821428
-345987,-400255,-162010
-406784,943095,-131336
703689,785833,502911
126376,325614,-124767
-246859,307595,382642
-814877,-291278,-480380
-53754,392182,-840914
344241,42367,-426052
-188800,-495851,916034
299655,-296429,707699
937149,-639839,-947466
-658699,374490,-102473
-747107,-623730,-756054
830106,738430,-543555
446048,-289969,619697
329858,452895,-288413
661983,688293,743611
223568,725481,-637113
-428350,911114,175521
-901930,751290,-870465
726067,-192859,372195
-878114,-540557,558069
-25049,-56111,985191
267942,-99117,-328741
436715,-41806,-541023
-295577,-646148,518913
426473,-239325,732892
60685,-265670,493935
-622660,-147484,5394
-759629,-528824,154327
290070,257597,-415883
-732987,-843047,27560
564938,742965,-912403
-625017,-438637,-213573
101034,-5231,728013
248284,-773579,632107
390843,327834,304421
723069,144121,-511193
101370,-713934,991253
842224,-841837,-10590
-866714,8246,277715
926585,57624,674245
729716,507304,-535650
-903272,482605,677973
318651,-645458,-740725
806818,-399002,360287
-595038,-421106,944961
-741967,569694,-230696
247916,-517746,-977954
-951834,95243,207073
-328711,-563977,313989
826122,329747,-995333
-825643,546305,175842
104965,909171,-675231
717920,583445,-773193
-176675,-295468,-763384
-179883,293635,565440
316444,-876598,589585
-350974,-804909,-893311
-697458,373608,-915416
-113800,834527,-639048
952926,-195667,-43664
678024,-640021,-32472
-461048,-865023,581658
-457609,-860065,-240710
61949,808386,-299521
386510,-147399,433757
-160103,-168964,-659107
209462,82495,-650078
203988,627241,-471282
693598,-15540,974446
-457008,-203952,-821826
-234768,-311563,716213
715756,798911,-226379
-585341,-458677,-463575
-725009,413330,573223
733236,-76770,-584986
549908,217717,977948
526649,825572,-120853
189536,305007,-580873
-367381,310207,834763
270084,905970,-782409
497225,990105,-19750
760261,303226,-892425
-233131,409483,-285107
-800307,-562765,-547759
486818,-618839,568815
-658385,-430790,-222204
532677,290785,-659950
360303,227942,462533
-562870,743724,-927816
70041,-440551,36434
225995,-533885,-257988
724786,-477843,503681
-944407,146558,-455739
131546,874442,-794335
-816341,877694,-248721
-311379,-689213,408033
532824,-683868,186156
113868,-520326,808068
-706276,598234,-825981
767126,17548,-77034
-863604,951753,-250911
-337321,-811053,-2441
-946792,-343472,906846
-438730,991337,7450
-586751,-10845,397108
542191,-75289,635522
-812833,-85502,-389002
-568706,968661,383652
-824913,-321860,30367
569423,360792,-37688
182107,-257889,390566
-358526,575158,-5972
253828,-895263,290764
806701,-778206,679594
-482211,493948,302730
-215448,-354103,-65099
-606603,-22561,-480107
639200,-833475,580526
-886358,-199931,-720990
-92267,-654026,526262
-504786,-352467,532217
-256844,-225738,-830878
-683840,541988,-600041
177830,-125517,-387303
111886,382049,80323
-712282,983395,820105
958887,-787647,-268307
474219,-25365,656409
-786055,623014,-466427
-816453,-859464,922622
54715,258420,789110
-353917,769806,834120
-40382,669492,487503
-789564,-296003,650198
952227,-672532,-85634
535328,80000,295364
774549,513327,-296782
343992,-442662,-924661
643660,630083,-112301
-561957,494478,-46595
617924,-83801,638722
-484067,463,-92850
496364,-674527,-529864
-211294,936326,-52119
-977677,-814949,718098
-674096,832083,266880
-657930,-779969,791717
-68296,532540,478669
-241892,-20661,-253028
-582247,898188,289455
-725133,-159785,-859000
377721,-586578,628181
326028,309893,-877512
-547657,634211,630823
-302457,681603,917067
483028,-448624,171271
-796471,-918023,-602221
630655,-103084,106299
-221741,945079,-326166
-392652,433516,-693174
706461,-16877,-644687
141666,89443,855963
-298882,-423582,523755
41154,-668306,512046
-368106,313353,-9005
-16675,13056,-685227
-111805,909042,261905
582815,260566,544200
93698,767171,427877
-170870,695983,846047
-540322,-294499,272015
-572385,514364,-66739
612080,-151390,-687894
884282,781865,-134662
-499926,-548620,606482
681990,151032,765513
-968462,-724010,818279
-724104,-799027,770327
692927,-117921,338306
-372622,359987,425739
101299,-179470,494889
608489,-351215,-490787
-962757,952346,-16636
-369763,337603,908029
-123320,-495490,-218550
-989276,336136,-400197
-98134,-591802,585016
113808,-123130,-619738
-511536,689768,-642295
163638,-984219,-598762
250854,187490,206549
-259166,876494,-692132
-810557,-426040,689115
484486,660932,143533
403430,-726494,491252
-278207,589019,242149
525937,-677274,643372
421561,-931537,210130
197898,-490015,429105
-361712,517660,920512
123200,832301,477866
-568257,-400586,-224569
-684909,-958726,-824794
55069,371448,367298
-381454,951171,-656237
215004,-493873,180796
-37457,-249786,-337985
131680,516204,-136772
-717480,-228265,18186
-60999,-278340,-172377
-185795,580734,-402767
-106936,518479,-512309
387878,-860109,-439821
-508305,-416122,640118
-534214,693431,843281
-746755,-952116,547760
102116,501917,896523
95552,294275,-675138
-805327,255738,849119
-358749,-586155,-165621
-658644,542189,-342039
706997,-328914,141672
-291055,987335,-958273
61314,-636820,-122108
-319315,125637,-266423
786678,-751417,823532
-767771,151188,-452725
676730,375246,-252469
-447952,-730815,823570
-514073,41416,-855642
-303591,195330,-790752
-675379,-710595,329304
622306,833297,320120
-862832,248084,654201
470467,497127,-691963
518777,554517,430265
-874327,-98095,-774383
593884,-879437,743793
-809981,-343022,122654
-940050,-942391,319600
803226,126111,-126986
477346,-384155,36474
-807560,-108836,339485
172563,25210,-273336
-249761,773651,403161
550438,-778290,-556588
658678,409158,831783
706208,-655905,507617
-69210,-444464,-954185
-127558,435116,-243381
248982,-672376,487311
822908,389465,37226
541954,-564478,104713
743407,87146,-442049
-671920,995684,279458
780876,-456269,371059
-179256,951026,231709
282461,435326,-128704
-764481,525188,637912
694684,-317288,157819
823309,-200268,-282627
-686900,717353,-645817
-691601,-793963,686239
454804,-167078,952830
84199,579557,377668
-743705,41696,34173
667985,-695061,947051
61234,-675521,-810759
604097,-362826,-560675
-834520,-312734,-827766
-550717,-181391,-844201
704800,-229586,126205
250510,34385,-815318
417605,865746,-307472
-770880,-937250,83865
847859,83686,-330771
576277,12706,241379
325271,-214305,-100389
-826222,-981466,435881
639238,960549,192822
991000,796008,308534
-674221,458815,908908
826593,-169812,-311946
214614,-909138,892460
-554506,704752,498090
383164,605791,831994
406028,37627,-559567
899119,-569349,266430
-915502,902063,734703
-769689,-722888,873504
282045,287692,-188486
555042,-187587,-887762
-903859,-950168,594602
368206,95012,845480
-149645,-420218,81803
535149,884067,678910
-276986,520290,-414303
-602745,-950891,922562
808393,-684565,-371997
-788364,162110,-694993
148678,172555,-616732
-515294,548094,-745800
442458,-518416,801141
246946,50249,-659555
-89845,107906,-265527
566572,-324226,496711
-324635,771033,-392325
-695639,-623839,-76724
247871,180569,-890074
-446836,-729389,-674847
-968055,458135,336891
946065,-484240,-326691
-771438,197254,686556
-542535,-904601,444325
-777081,-785921,939929
946982,-617483,113196
-692442,94655,-183857
389804,78272,-227290
-754310,-14626,-605351
436051,-702374,-120481
815924,-352181,-423176
477245,-921750,548614
-535727,-860228,-211617
-567320,-930492,989838
433074,127009,-29598
575146,65073,-54765
-186291,173491,-560388
619147,-506935,125446
-877367,505748,-41270
-635135,548028,360427
-449690,90914,6992
907570,677498,260841
-681068,-578696,960377
-281975,-146490,557882
-337127,-758507,-852264
643822,383394,429500
-690550,779732,-953128
60267,-691918,-533545
-233623,-112029,442214
882064,981453,741254
903137,118364,-516358
988645,45583,-734967
-245716,557978,614490
-237939,772337,354157
338774,-782977,531421
-748175,271819,-383293
-166731,-332285,58256
-747311,-565571,146524
17194,-994905,597558
811264,-986787,712919
400834,34500,414752
64485,-298932,-877313
239936,-482277,-435314
-765089,654852,-323254
-729722,-453158,-577706
-167953,536793,526537
422081,-816731,453315
421131,410211,-117371
218828,711693,-755836
519119,-169858,400281
168925,970248,948709
-216346,133842,-354850
987838,-209178,584206
212678,367556,-824747
854013,-601667,302340
752689,-635761,819803
-823523,623465,-854027
-434334,389371,-189232
-891541,-836388,690937
-699514,325965,-54996
499799,21592,851932
-200163,-663282,382517
399012,-896084,-606156
-824420,-204529,83170
326170,-855300,-611845
-223946,169534,-470653
-130730,-834012,925734
589208,383634,-490886
-398806,-782330,-876971
-229572,-842207,-345311
757888,892004,431097
808336,-29345,-900788
570724,-943099,79658
-380834,250275,172012
-967205,-507469,-774085
-669533,-231348,896032
-487544,-403177,408737
-51186,-713153,-108576
-235718,-737959,313064
-930142,-865422,-226246
989849,605040,-669455
-782070,-87599,107313
657556,202350,765998
879875,-333131,-229581
669045,-568442,526609
-672397,123548,-536549
-623685,750886,705695
-284141,-80092,-47265
348346,656556,290504
859999,225607,-509360
-690762,413429,412632
867866,-754889,238710
627543,-400803,880769
-657518,364782,-659464
151124,505632,333930
-864454,91354,122934
945791,444963,165807
-533480,-74148,-837050
775146,-912547,-470177
301097,-899048,214024
-200323,324009,-174708
-169298,727165,93959
-695628,-17107,531056
-950028,-146460,-573370
-835610,584610,221442
-687575,-218677,106116
952578,-48231,294728
-664781,-667266,-127679
455608,113626,558751
-558753,-898640,-771194
-487413,362636,-352935
-4398,884245,934605
-993532,324648,724297
-913929,-769525,742253
169048,-690852,-455644
758784,-412736,74168
-587629,853557,45422
930804,616088,-562668
38066,150434,-262763
312443,127189,300529
-604867,105849,-442684
-816129,879671,535907
-99337,316997,-711933
-401520,-353718,153886
81561,-927566,879170
242253,944208,-849516
-411469,-72008,101160
-339826,182084,727304
-999901,441279,-489821
-826766,-976577,-437991
910595,660547,355847
-626775,254853,-671172
393667,993687,-332973
344761,-888823,-529979
-230760,-355474,551315
539125,970160,-135898
-483619,558058,-238776
-578649,441633,286458
576010,472050,429234
717389,-785282,835042
-400251,750685,-382453
649091,735210,-250474
1741,-877338,798465
-331143,550574,425817
-706880,-798249,889287
-474451,542390,-288500
299522,561847,197524
-842385,-933501,-45702
622034,-193173,-955958
170904,-608228,-599442
498366,193355,-428066
301176,312350,-609848
943128,1210,83746
955516,-489146,-62785
402372,-538666,-306203
-756786,-501861,-589107
630464,-147175,-247366
466190,-402368,-887965
863735,-842230,-997832
-804904,-602586,-583428
526889,-647004,349994
-235483,-836416,-136236
-18004,280972,964733
123410,-545461,989844
-771528,897810,-849172
-818451,-703315,-11132
95376,-198699,962912
-809993,-180873,141393
-704790,189259,-296625
791177,-153493,-290560
-477238,806686,-131537
703815,-982093,-206430
-924120,351521,502764
65851,877329,-442822
451940,271410,681911
-986986,147936,556772
564859,19324,134458
-171654,-233205,755137
-620428,737162,-763143
337766,228624,713931
874445,402134,828936
-401001,910010,-534037
822147,-543302,909790
-260609,455273,-878711
65254,-601911,137335
230008,-117001,-138538
-144844,-322020,291776
-741449,337991,593850
306054,964768,659411
539619,339479,601063
48380,-719441,-900722
235800,-78427,-566584
-362589,-954526,-665532
187014,-270286,-334713
745618,-333860,392812
834731,854287,-147015
-411791,-363591,203338
177298,269135,917751
-172082,459945,-110914
136841,-579785,-485529
524860,-231720,-181023
192817,-765426,660370
-180391,-741920,25933
825140,367720,853926
-673649,422526,311043
-701622,-190864,-659662
211408,-987092,-159102
641349,-305501,-777227
-234722,147888,-849899
-21318,64903,-79034
-478626,-543587,-869286
-576961,960404,243620
167186,-520262,-997726
618147,-66924,-397975
-133835,267190,-918810
2341,989278,-299091
350485,677557,-628456
520273,-774,-444770
34703,-604452,-714233
284688,-920689,-476529
-775198,152391,-272716
-580959,-533242,37695
-32131,-135911,-228135
257181,-841551,-142113
735725,767200,-270396
-656157,-60525,-174373
402142,81446,617454
101435,-768135,-700278
867057,625317,403252
180079,-54618,545639
880040,253036,862126
755262,146668,841720
-257112,76746,320405
-110177,223170,375340
-549827,-683518,-583788
-13901,581026,-170863
651128,-708200,-791248
-672833,238562,573321
823084,-353511,-33014
708595,390388,-130168
-831644,223250,168297
879456,-282765,188016
914804,-687558,-812305
892862,-484657,976247
-350799,-62722,292033
-599798,-535374,-275217
-311294,-888430,504362
562717,47838,-970057
730717,839598,-898644
917226,-88708,-476383
-523567,-61340,983761
641503,-220511,448619
514919,968893,-995666
-304557,-880405,-95818
-39281,574102,-270180
928960,-235847,84896
-834898,214233,-911219
342989,99555,904758
-208512,72113,292333
-214620,-379326,-200625
975321,781115,-14288
36892,-613509,168934
315158,-594149,438354
-755218,468204,373414
253241,-686056,596098
-785647,557956,-403260
-925661,-936282,570927
107386,-155766,-405326
-667142,-691610,877343
577864,15348,-758548
-728256,-649468,716269
564626,-196824,427959
-162008,872417,550453
-368365,-417258,-827146
-216113,-712123,-231935
800588,826613,-36262
327797,848997,-619973
621097,-646613,-239933
731289,-924136,14642
802868,-231625,-173819
882989,522053,685011
301446,18167,-531822
-232916,-2792,104830
876653,319232,115647
-556623,-686829,918537
526552,415385,-620210
800832,132416,-729727
-21788,668889,622856
-281586,587783,-368328
-557253,-949721,-592073
-545949,-105124,791404
-499117,-407384,899649
34397,-915222,46526
-642871,613925,18083
303616,357125,792955
-695711,-56066,-97080
-163319,-556051,-228972
533535,-400788,115621
-469860,73938,-563595
-504292,-491786,-961102
540571,-494014,-258877
31277,504208,-885462
893489,-481864,586348
-39753,-976505,609688
-330668,-83141,98540
489222,-551916,-22653
227715,714029,369501
240179,285741,926446
221782,-724121,356850
399021,579997,287322
228167,138915,-153649
486174,-755582,331350
318408,162800,842063
924969,-432071,159650
11397,859256,-714957
-678259,-257731,-557171
-169347,-937801,214151
-177780,819539,-737662
-735556,-667335,478990
-392589,-159386,19637
349610,-297342,-254353
-799314,18788,-894034
816363,-942785,928269
758005,-557555,-911624
-771140,374788,879383
374775,371586,-673418
-94215,16967,995290
687472,-953823,-798412
-614147,420019,648690
338164,-804780,372398
74978,-556882,918507
-20637,67834,-30095
-394158,238750,575952
893037,-133321,510049
-849295,84289,445653
-323723,819933,-470752
34427,-851994,376802
997998,-642614,864647
-677565,553073,-819503
-657471,271510,144553
-682615,-715787,157996
-445414,252133,650570
461466,-812854,-333589
329776,550478,-987355
-679507,582744,342463
-942802,-442760,-520984
854918,148766,733651
488947,853201,701969
205912,-317611,956987
-280744,137503,648523
246453,489460,-901377
-192282,628492,781814
297149,810715,-309976
121960,767795,-820648
-609263,588003,853397
-834968,929235,710071
455401,925387,650128
42892,-420276,-469389
33444,765448,530793
-948803,-720079,-641024
-70636,571803,81088
-3501,-874711,681656
-504464,-999593,-627949
677251,-387892,970344
864183,-529300,672606
973382,-71371,87371
316415,-459886,613402
-510140,-872040,-254836
-19538,661367,-149527
270189,787117,429563
-885827,-825750,-685763
-827334,548764,77860
-615366,608659,122513
-520168,891118,34290
541284,-660806,943790
-998011,819190,-555429
-900470,783840,-589442
631986,414722,-615551
-729524,-97390,-273718
-359920,-998685,-26143
-590007,-904651,195687
-644701,-573239,804188
-633644,-48122,-827607
915414,-904024,625719
120457,393482,-77299
547363,606663,-808610
691472,-61694,-729615
-44622,-204096,-573793
-951205,192449,-505302
-350310,219533,-508635
-580400,-717436,-38850
733292,535867,-925492
-260932,583886,446198
-352894,-923839,731937
96743,504709,-640159
-579368,-229755,953444
-793225,-163907,-334879
-455120,-269334,-953236
-222841,-363260,69213
410443,-100685,-340345
-140900,-982988,-496809
187762,-208392,-858033
-376125,28385,-828779
455422,651675,27907
-311368,-503269,181661
947297,-984011,505246
-174171,-442016,21042
-40817,-901742,112372
284141,-857349,-436954
543272,-819645,561440
-480694,238220,-113126
